Q1-Q1 -History.rq	0.430120944977	0.481667995453	1	
Q1-Q1 -History.rq	0.458348035812	0.511199951172	1	
Q1-Q1 -History.rq	0.420948982239	0.479902029037	1	
Q1-Q1 -History.rq	0.421190977097	0.469930887222	1	
Q1-Q1 -History.rq	0.451628923416	0.50293302536	1	
Q1-Q1 -History.rq	0.440549135208	0.49530005455	1	
Q1-Q1 -History.rq	0.430891990662	0.483683109283	1	
Q1-Q1 -History.rq	0.404747009277	0.451204061508	1	
Q1-Q1 -History.rq	0.438429117203	0.502687931061	1	
Q1-Q1 -History.rq	0.427472114563	0.479331970215	1	
Q1-Q1 -History.rq	0.576592922211	0.651783943176	1	
Q1-Q1 -History.rq	0.614860057831	0.688576936722	1	
