Q13-Q3 -Movies.rq	0.305620908737	1.82934188843	46	
Q13-Q3 -Movies.rq	0.310016155243	1.71337103844	46	
Q13-Q3 -Movies.rq	0.293449878693	1.83733487129	46	
Q13-Q3 -Movies.rq	0.296615839005	1.7281229496	46	
Q13-Q3 -Movies.rq	0.311619997025	1.70066285133	46	
Q13-Q3 -Movies.rq	0.292685031891	1.72106695175	46	
Q13-Q3 -Movies.rq	0.295699834824	1.74212884903	46	
Q13-Q3 -Movies.rq	0.301019906998	1.75883984566	46	
Q13-Q3 -Movies.rq	0.291877031326	1.64133882523	46	
Q13-Q3 -Movies.rq	0.29434800148	1.78322982788	46	
